,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
17711,05300TOR,TOR,GSW,1,495,,Defensive rebound by D. Green,9,7,,,,,,,,D. Green ,defensive,,,,,,,
17712,05300TOR,TOR,GSW,1,487,,Turnover by A. Iguodala (bad pass; steal by P. Siakam),9,7,,,,,,,,,,,,,,,A. Iguodala ,steal
17713,05300TOR,TOR,GSW,1,481,K. Leonard misses 3-pt jump shot from 26 ft,,9,7,K. Leonard ,3.0,0,,,,,,,,,,,,,
17714,05300TOR,TOR,GSW,1,477,,Defensive rebound by J. Bell,9,7,,,,,,,,J. Bell ,defensive,,,,,,,
17715,05300TOR,TOR,GSW,1,460,,J. Bell makes 2-pt layup from 1 ft (assist by S. Curry),9,9,J. Bell ,2.0,1,,,,,,,,,,,,,
17716,05300TOR,TOR,GSW,1,443,K. Lowry misses 2-pt jump shot from 11 ft,,9,9,K. Lowry ,2.0,0,,,,,,,,,,,,,
17717,05300TOR,TOR,GSW,1,441,,Defensive rebound by Team,9,9,,,,,,,,Team ,defensive,,,,,,,
17718,05300TOR,TOR,GSW,1,441,Loose ball foul by M. Gasol (drawn by D. Green),,9,9,,,,,loose ball,M. Gasol ,D. Green ,,,,,,,,,
17719,05300TOR,TOR,GSW,1,430,,Turnover by D. Green (lost ball; steal by K. Lowry),9,9,,,,,,,,,,,,,,,D. Green ,steal
17720,05300TOR,TOR,GSW,1,422,M. Gasol makes 3-pt jump shot from 26 ft (assist by P. Siakam),,12,9,M. Gasol ,3.0,1,,,,,,,,,,,,,
17721,05300TOR,TOR,GSW,1,413,,K. Thompson misses 3-pt jump shot from 26 ft,12,9,K. Thompson ,3.0,0,,,,,,,,,,,,,
17722,05300TOR,TOR,GSW,1,410,Defensive rebound by M. Gasol,,12,9,,,,,,,,M. Gasol ,defensive,,,,,,,
17723,05300TOR,TOR,GSW,1,405,D. Green makes 2-pt layup from 1 ft (assist by K. Lowry),,14,9,D. Green ,2.0,1,,,,,,,,,,,,,
17724,05300TOR,TOR,GSW,1,388,,D. Green makes 2-pt jump shot from 16 ft (assist by J. Bell),14,11,D. Green ,2.0,1,,,,,,,,,,,,,
17725,05300TOR,TOR,GSW,1,372,Personal foul by A. Iguodala (drawn by K. Leonard),,14,11,,,,,personal,A. Iguodala ,K. Leonard ,,,,,,,,,
17726,05300TOR,TOR,GSW,1,372,,K. Looney enters the game for J. Bell,14,11,,,,,,,,,,,,,K. Looney - GSW,J. Bell - GSW,,
17727,05300TOR,TOR,GSW,1,363,P. Siakam makes 2-pt hook shot from 7 ft,,16,11,P. Siakam ,2.0,1,,,,,,,,,,,,,
17728,05300TOR,TOR,GSW,1,344,,K. Thompson misses 2-pt jump shot from 23 ft,16,11,K. Thompson ,2.0,0,,,,,,,,,,,,,
17729,05300TOR,TOR,GSW,1,342,Defensive rebound by M. Gasol,,16,11,,,,,,,,M. Gasol ,defensive,,,,,,,
17730,05300TOR,TOR,GSW,1,331,Shooting foul by D. Green (drawn by M. Gasol),,16,11,,,,,shooting,D. Green ,M. Gasol ,,,,,,,,,
17731,05300TOR,TOR,GSW,1,331,M. Gasol makes free throw 1 of 2,,17,11,,,,,,,,,,M. Gasol ,1,1 of 2,,,,
17732,05300TOR,TOR,GSW,1,331,M. Gasol makes free throw 2 of 2,,18,11,,,,,,,,,,M. Gasol ,1,2 of 2,,,,
17733,05300TOR,TOR,GSW,1,316,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),18,14,S. Curry ,3.0,1,,,,,,,,,,,,,
17734,05300TOR,TOR,GSW,1,298,Offensive foul by P. Siakam (drawn by D. Green),,18,14,,,,,offensive,P. Siakam ,D. Green ,,,,,,,,,
17735,05300TOR,TOR,GSW,1,298,Turnover by P. Siakam (offensive foul),,18,14,,,,,,,,,,,,,,,P. Siakam ,common_tov
17736,05300TOR,TOR,GSW,1,282,,K. Thompson misses 2-pt layup from 2 ft (block by P. Siakam),18,14,K. Thompson ,2.0,0,P. Siakam ,,,,,,,,,,,,
17737,05300TOR,TOR,GSW,1,279,,Offensive rebound by A. Iguodala,18,14,,,,,,,,A. Iguodala ,offensive,,,,,,,
17738,05300TOR,TOR,GSW,1,277,,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Iguodala),18,17,S. Curry ,3.0,1,,,,,,,,,,,,,
17739,05300TOR,TOR,GSW,1,267,K. Leonard misses 2-pt hook shot from 2 ft,,18,17,K. Leonard ,2.0,0,,,,,,,,,,,,,
17740,05300TOR,TOR,GSW,1,265,,Defensive rebound by A. Iguodala,18,17,,,,,,,,A. Iguodala ,defensive,,,,,,,
17741,05300TOR,TOR,GSW,1,261,,K. Thompson makes 2-pt dunk at rim (assist by A. Iguodala),18,19,K. Thompson ,2.0,1,,,,,,,,,,,,,
17742,05300TOR,TOR,GSW,1,239,K. Lowry misses 3-pt jump shot from 27 ft,,18,19,K. Lowry ,3.0,0,,,,,,,,,,,,,
17743,05300TOR,TOR,GSW,1,236,,Defensive rebound by A. Iguodala,18,19,,,,,,,,A. Iguodala ,defensive,,,,,,,
17744,05300TOR,TOR,GSW,1,233,,Personal foul by K. Lowry (drawn by K. Looney),18,19,,,,,personal,K. Lowry ,K. Looney ,,,,,,,,,
17745,05300TOR,TOR,GSW,1,233,F. VanVleet enters the game for D. Green,,18,19,,,,,,,,,,,,,F. VanVleet - TOR,D. Green - TOR,,
17746,05300TOR,TOR,GSW,1,225,,S. Curry misses 3-pt jump shot from 25 ft,18,19,S. Curry ,3.0,0,,,,,,,,,,,,,
17747,05300TOR,TOR,GSW,1,222,Defensive rebound by K. Lowry,,18,19,,,,,,,,K. Lowry ,defensive,,,,,,,
17748,05300TOR,TOR,GSW,1,217,K. Lowry makes 2-pt layup from 1 ft,,20,19,K. Lowry ,2.0,1,,,,,,,,,,,,,
17749,05300TOR,TOR,GSW,1,205,,K. Thompson misses 3-pt jump shot from 27 ft,20,19,K. Thompson ,3.0,0,,,,,,,,,,,,,
17750,05300TOR,TOR,GSW,1,205,Defensive rebound by M. Gasol,,20,19,,,,,,,,M. Gasol ,defensive,,,,,,,
17751,05300TOR,TOR,GSW,1,186,F. VanVleet makes 2-pt jump shot from 19 ft (assist by M. Gasol),,22,19,F. VanVleet ,2.0,1,,,,,,,,,,,,,
17752,05300TOR,TOR,GSW,1,185,,S. Livingston enters the game for A. Iguodala,22,19,,,,,,,,,,,,,S. Livingston - GSW,A. Iguodala - GSW,,
17753,05300TOR,TOR,GSW,1,185,,A. McKinnie enters the game for K. Thompson,22,19,,,,,,,,,,,,,A. McKinnie - GSW,K. Thompson - GSW,,
17754,05300TOR,TOR,GSW,1,185,S. Ibaka enters the game for M. Gasol,,22,19,,,,,,,,,,,,,S. Ibaka - TOR,M. Gasol - TOR,,
17755,05300TOR,TOR,GSW,1,174,,Offensive foul by K. Looney (drawn by F. VanVleet),22,19,,,,,offensive,K. Looney ,F. VanVleet ,,,,,,,,,
17756,05300TOR,TOR,GSW,1,174,,Turnover by K. Looney (offensive foul),22,19,,,,,,,,,,,,,,,K. Looney ,common_tov
17757,05300TOR,TOR,GSW,1,156,S. Ibaka misses 3-pt jump shot from 26 ft,,22,19,S. Ibaka ,3.0,0,,,,,,,,,,,,,
17758,05300TOR,TOR,GSW,1,152,,Defensive rebound by D. Green,22,19,,,,,,,,D. Green ,defensive,,,,,,,
17759,05300TOR,TOR,GSW,1,139,,S. Livingston misses 2-pt jump shot from 11 ft,22,19,S. Livingston ,2.0,0,,,,,,,,,,,,,
17760,05300TOR,TOR,GSW,1,136,Defensive rebound by K. Leonard,,22,19,,,,,,,,K. Leonard ,defensive,,,,,,,
17761,05300TOR,TOR,GSW,1,128,K. Leonard misses 2-pt jump shot from 13 ft,,22,19,K. Leonard ,2.0,0,,,,,,,,,,,,,
17762,05300TOR,TOR,GSW,1,126,,Defensive rebound by D. Green,22,19,,,,,,,,D. Green ,defensive,,,,,,,
17763,05300TOR,TOR,GSW,1,122,,Turnover by A. McKinnie (traveling),22,19,,,,,,,,,,,,,,,A. McKinnie ,common_tov
17764,05300TOR,TOR,GSW,1,122,N. Powell enters the game for K. Leonard,,22,19,,,,,,,,,,,,,N. Powell - TOR,K. Leonard - TOR,,
17765,05300TOR,TOR,GSW,1,111,K. Lowry misses 3-pt jump shot from 26 ft,,22,19,K. Lowry ,3.0,0,,,,,,,,,,,,,
17766,05300TOR,TOR,GSW,1,107,,Defensive rebound by D. Green,22,19,,,,,,,,D. Green ,defensive,,,,,,,
17767,05300TOR,TOR,GSW,1,100,,A. McKinnie misses 3-pt jump shot from 25 ft,22,19,A. McKinnie ,3.0,0,,,,,,,,,,,,,
17768,05300TOR,TOR,GSW,1,98,Defensive rebound by F. VanVleet,,22,19,,,,,,,,F. VanVleet ,defensive,,,,,,,
17769,05300TOR,TOR,GSW,1,82,F. VanVleet misses 3-pt jump shot from 28 ft,,22,19,F. VanVleet ,3.0,0,,,,,,,,,,,,,
17770,05300TOR,TOR,GSW,1,78,,Defensive rebound by S. Curry,22,19,,,,,,,,S. Curry ,defensive,,,,,,,
17771,05300TOR,TOR,GSW,1,68,,K. Looney misses 2-pt hook shot from 3 ft,22,19,K. Looney ,2.0,0,,,,,,,,,,,,,
17772,05300TOR,TOR,GSW,1,66,Defensive rebound by N. Powell,,22,19,,,,,,,,N. Powell ,defensive,,,,,,,
17773,05300TOR,TOR,GSW,1,61,P. Siakam makes 3-pt jump shot from 26 ft (assist by K. Lowry),,25,19,P. Siakam ,3.0,1,,,,,,,,,,,,,
17774,05300TOR,TOR,GSW,1,45,,S. Curry misses 2-pt jump shot from 6 ft,25,19,S. Curry ,2.0,0,,,,,,,,,,,,,
17775,05300TOR,TOR,GSW,1,44,,Offensive rebound by Team,25,19,,,,,,,,Team ,offensive,,,,,,,
17776,05300TOR,TOR,GSW,1,44,Loose ball foul by N. Powell (drawn by S. Curry),,25,19,,,,,loose ball,N. Powell ,S. Curry ,,,,,,,,,
17777,05300TOR,TOR,GSW,1,41,,Turnover by D. Green (bad pass),25,19,,,,,,,,,,,,,,,D. Green ,common_tov
17778,05300TOR,TOR,GSW,1,41,,Loose ball foul by S. Livingston (drawn by K. Lowry),25,19,,,,,loose ball,S. Livingston ,K. Lowry ,,,,,,,,,
17779,05300TOR,TOR,GSW,1,29,S. Ibaka misses 2-pt jump shot from 12 ft,,25,19,S. Ibaka ,2.0,0,,,,,,,,,,,,,
17780,05300TOR,TOR,GSW,1,26,,Defensive rebound by D. Green,25,19,,,,,,,,D. Green ,defensive,,,,,,,
17781,05300TOR,TOR,GSW,1,6,,S. Curry misses 3-pt jump shot from 29 ft,25,19,S. Curry ,3.0,0,,,,,,,,,,,,,
17782,05300TOR,TOR,GSW,1,3,,Offensive rebound by S. Livingston,25,19,,,,,,,,S. Livingston ,offensive,,,,,,,
17783,05300TOR,TOR,GSW,1,3,,Shooting foul by S. Ibaka (drawn by S. Livingston),25,19,,,,,shooting,S. Ibaka ,S. Livingston ,,,,,,,,,
17784,05300TOR,TOR,GSW,1,3,,S. Livingston makes free throw 1 of 2,25,20,,,,,,,,,,S. Livingston ,1,1 of 2,,,,
17785,05300TOR,TOR,GSW,1,3,,J. Bell enters the game for S. Curry,25,20,,,,,,,,,,,,,J. Bell - GSW,S. Curry - GSW,,
17786,05300TOR,TOR,GSW,1,3,,J. Evans enters the game for D. Green,25,20,,,,,,,,,,,,,J. Evans - GSW,D. Green - GSW,,
17787,05300TOR,TOR,GSW,1,3,,S. Livingston makes free throw 2 of 2,25,21,,,,,,,,,,S. Livingston ,1,2 of 2,,,,
17788,05300TOR,TOR,GSW,1,0,,End of 1st quarter,25,21,,,,,,,,,,,,,,,,
17789,05300TOR,TOR,GSW,2,697,,J. Jerebko misses 2-pt hook shot from 6 ft,25,21,J. Jerebko ,2.0,0,,,,,,,,,,,,,
17790,05300TOR,TOR,GSW,2,694,,Offensive rebound by J. Jerebko,25,21,,,,,,,,J. Jerebko ,offensive,,,,,,,
17791,05300TOR,TOR,GSW,2,692,,Q. Cook makes 3-pt jump shot from 23 ft (assist by S. Livingston),25,24,Q. Cook ,3.0,1,,,,,,,,,,,,,
17792,05300TOR,TOR,GSW,2,677,Shooting foul by K. Thompson (drawn by N. Powell),,25,24,,,,,shooting,K. Thompson ,N. Powell ,,,,,,,,,
17793,05300TOR,TOR,GSW,2,677,N. Powell makes free throw 1 of 2,,26,24,,,,,,,,,,N. Powell ,1,1 of 2,,,,
17794,05300TOR,TOR,GSW,2,677,N. Powell makes free throw 2 of 2,,27,24,,,,,,,,,,N. Powell ,1,2 of 2,,,,
17795,05300TOR,TOR,GSW,2,667,,Personal foul by D. Green (drawn by D. Cousins),27,24,,,,,personal,D. Green ,D. Cousins ,,,,,,,,,
17796,05300TOR,TOR,GSW,2,667,K. Leonard enters the game for P. Siakam,,27,24,,,,,,,,,,,,,K. Leonard - TOR,P. Siakam - TOR,,
17797,05300TOR,TOR,GSW,2,656,,Personal foul by N. Powell (drawn by J. Jerebko),27,24,,,,,personal,N. Powell ,J. Jerebko ,,,,,,,,,
17798,05300TOR,TOR,GSW,2,648,,K. Thompson makes 2-pt dunk from 1 ft (assist by D. Cousins),27,26,K. Thompson ,2.0,1,,,,,,,,,,,,,
17799,05300TOR,TOR,GSW,2,624,N. Powell misses 3-pt jump shot from 26 ft,,27,26,N. Powell ,3.0,0,,,,,,,,,,,,,
17800,05300TOR,TOR,GSW,2,620,Offensive rebound by S. Ibaka,,27,26,,,,,,,,S. Ibaka ,offensive,,,,,,,
17801,05300TOR,TOR,GSW,2,620,S. Ibaka misses 2-pt layup from 1 ft,,27,26,S. Ibaka ,2.0,0,,,,,,,,,,,,,
17802,05300TOR,TOR,GSW,2,619,Offensive rebound by S. Ibaka,,27,26,,,,,,,,S. Ibaka ,offensive,,,,,,,
17803,05300TOR,TOR,GSW,2,619,S. Ibaka makes 2-pt hook shot from 3 ft,,29,26,S. Ibaka ,2.0,1,,,,,,,,,,,,,
17804,05300TOR,TOR,GSW,2,598,,J. Jerebko misses 3-pt jump shot from 27 ft,29,26,J. Jerebko ,3.0,0,,,,,,,,,,,,,
17805,05300TOR,TOR,GSW,2,597,Defensive rebound by Team,,29,26,,,,,,,,Team ,defensive,,,,,,,
17806,05300TOR,TOR,GSW,2,588,Offensive foul by S. Ibaka (drawn by S. Livingston),,29,26,,,,,offensive,S. Ibaka ,S. Livingston ,,,,,,,,,
17807,05300TOR,TOR,GSW,2,588,Turnover by S. Ibaka (offensive foul),,29,26,,,,,,,,,,,,,,,S. Ibaka ,common_tov
17808,05300TOR,TOR,GSW,2,575,,D. Cousins misses 2-pt jump shot from 18 ft,29,26,D. Cousins ,2.0,0,,,,,,,,,,,,,
17809,05300TOR,TOR,GSW,2,571,,Offensive rebound by K. Thompson,29,26,,,,,,,,K. Thompson ,offensive,,,,,,,
17810,05300TOR,TOR,GSW,2,570,,Turnover by K. Thompson (bad pass; steal by D. Green),29,26,,,,,,,,,,,,,,,K. Thompson ,steal
17811,05300TOR,TOR,GSW,2,567,S. Ibaka makes 2-pt dunk from 1 ft (assist by F. VanVleet),,31,26,S. Ibaka ,2.0,1,,,,,,,,,,,,,
17812,05300TOR,TOR,GSW,2,567,P. McCaw enters the game for N. Powell,,31,26,,,,,,,,,,,,,P. McCaw - TOR,N. Powell - TOR,,
17813,05300TOR,TOR,GSW,2,555,,Shooting foul by F. VanVleet (drawn by D. Cousins),31,26,,,,,shooting,F. VanVleet ,D. Cousins ,,,,,,,,,
17814,05300TOR,TOR,GSW,2,555,,D. Cousins makes free throw 1 of 2,31,27,,,,,,,,,,D. Cousins ,1,1 of 2,,,,
17815,05300TOR,TOR,GSW,2,555,,D. Cousins makes free throw 2 of 2,31,28,,,,,,,,,,D. Cousins ,1,2 of 2,,,,
17816,05300TOR,TOR,GSW,2,532,F. VanVleet makes 2-pt hook shot from 3 ft,,33,28,F. VanVleet ,2.0,1,,,,,,,,,,,,,
17817,05300TOR,TOR,GSW,2,511,,J. Jerebko makes 3-pt jump shot from 24 ft (assist by D. Cousins),33,31,J. Jerebko ,3.0,1,,,,,,,,,,,,,
17818,05300TOR,TOR,GSW,2,493,F. VanVleet makes 3-pt jump shot from 26 ft (assist by P. McCaw),,36,31,F. VanVleet ,3.0,1,,,,,,,,,,,,,
17819,05300TOR,TOR,GSW,2,477,,D. Cousins misses 3-pt jump shot from 26 ft,36,31,D. Cousins ,3.0,0,,,,,,,,,,,,,
17820,05300TOR,TOR,GSW,2,474,Defensive rebound by D. Green,,36,31,,,,,,,,D. Green ,defensive,,,,,,,
17821,05300TOR,TOR,GSW,2,465,Turnover by F. VanVleet (bad pass; steal by D. Cousins),,36,31,,,,,,,,,,,,,,,F. VanVleet ,steal
17822,05300TOR,TOR,GSW,2,460,,Q. Cook makes 2-pt layup at rim (assist by K. Thompson),36,33,Q. Cook ,2.0,1,,,,,,,,,,,,,
17823,05300TOR,TOR,GSW,2,460,,Shooting foul by F. VanVleet (drawn by Q. Cook),36,33,,,,,shooting,F. VanVleet ,Q. Cook ,,,,,,,,,
17824,05300TOR,TOR,GSW,2,460,,S. Curry enters the game for D. Cousins,36,33,,,,,,,,,,,,,S. Curry - GSW,D. Cousins - GSW,,
17825,05300TOR,TOR,GSW,2,460,,D. Green enters the game for J. Jerebko,36,33,,,,,,,,,,,,,D. Green - GSW,J. Jerebko - GSW,,
17826,05300TOR,TOR,GSW,2,460,,K. Looney enters the game for K. Thompson,36,33,,,,,,,,,,,,,K. Looney - GSW,K. Thompson - GSW,,
17827,05300TOR,TOR,GSW,2,460,,Q. Cook makes free throw 1 of 1,36,34,,,,,,,,,,Q. Cook ,1,1 of 1,,,,
17828,05300TOR,TOR,GSW,2,448,Personal foul by S. Livingston (drawn by S. Ibaka),,36,34,,,,,personal,S. Livingston ,S. Ibaka ,,,,,,,,,
17829,05300TOR,TOR,GSW,2,448,M. Gasol enters the game for D. Green,,36,34,,,,,,,,,,,,,M. Gasol - TOR,D. Green - TOR,,
17830,05300TOR,TOR,GSW,2,448,K. Lowry enters the game for S. Ibaka,,36,34,,,,,,,,,,,,,K. Lowry - TOR,S. Ibaka - TOR,,
17831,05300TOR,TOR,GSW,2,438,Personal foul by D. Green (drawn by K. Leonard),,36,34,,,,,personal,D. Green ,K. Leonard ,,,,,,,,,
17832,05300TOR,TOR,GSW,2,428,Shooting foul by K. Looney (drawn by K. Leonard),,36,34,,,,,shooting,K. Looney ,K. Leonard ,,,,,,,,,
17833,05300TOR,TOR,GSW,2,428,K. Leonard makes free throw 1 of 2,,37,34,,,,,,,,,,K. Leonard ,1,1 of 2,,,,
17834,05300TOR,TOR,GSW,2,428,K. Leonard makes free throw 2 of 2,,38,34,,,,,,,,,,K. Leonard ,1,2 of 2,,,,
17835,05300TOR,TOR,GSW,2,416,,D. Green misses 3-pt jump shot from 23 ft,38,34,D. Green ,3.0,0,,,,,,,,,,,,,
17836,05300TOR,TOR,GSW,2,413,Defensive rebound by M. Gasol,,38,34,,,,,,,,M. Gasol ,defensive,,,,,,,
17837,05300TOR,TOR,GSW,2,408,Turnover by K. Leonard (lost ball; steal by S. Curry),,38,34,,,,,,,,,,,,,,,K. Leonard ,steal
17838,05300TOR,TOR,GSW,2,401,,S. Livingston makes 2-pt layup from 1 ft (assist by D. Green),38,36,S. Livingston ,2.0,1,,,,,,,,,,,,,
17839,05300TOR,TOR,GSW,2,390,K. Leonard misses 2-pt layup from 1 ft (block by S. Livingston),,38,36,K. Leonard ,2.0,0,S. Livingston ,,,,,,,,,,,,
17840,05300TOR,TOR,GSW,2,387,,Defensive rebound by K. Looney,38,36,,,,,,,,K. Looney ,defensive,,,,,,,
17841,05300TOR,TOR,GSW,2,373,,Q. Cook misses 2-pt jump shot from 20 ft,38,36,Q. Cook ,2.0,0,,,,,,,,,,,,,
17842,05300TOR,TOR,GSW,2,371,Defensive rebound by K. Lowry,,38,36,,,,,,,,K. Lowry ,defensive,,,,,,,
17843,05300TOR,TOR,GSW,2,366,Shooting foul by S. Livingston (drawn by K. Lowry),,38,36,,,,,shooting,S. Livingston ,K. Lowry ,,,,,,,,,
17844,05300TOR,TOR,GSW,2,366,K. Lowry makes free throw 1 of 2,,39,36,,,,,,,,,,K. Lowry ,1,1 of 2,,,,
17845,05300TOR,TOR,GSW,2,366,,A. Iguodala enters the game for Q. Cook,39,36,,,,,,,,,,,,,A. Iguodala - GSW,Q. Cook - GSW,,
17846,05300TOR,TOR,GSW,2,366,,K. Thompson enters the game for S. Livingston,39,36,,,,,,,,,,,,,K. Thompson - GSW,S. Livingston - GSW,,
17847,05300TOR,TOR,GSW,2,366,P. Siakam enters the game for P. McCaw,,39,36,,,,,,,,,,,,,P. Siakam - TOR,P. McCaw - TOR,,
17848,05300TOR,TOR,GSW,2,366,K. Lowry makes free throw 2 of 2,,40,36,,,,,,,,,,K. Lowry ,1,2 of 2,,,,
17849,05300TOR,TOR,GSW,2,355,,Turnover by S. Curry (bad pass),40,36,,,,,,,,,,,,,,,S. Curry ,common_tov
17850,05300TOR,TOR,GSW,2,355,,Loose ball foul by S. Curry (drawn by F. VanVleet),40,36,,,,,loose ball,S. Curry ,F. VanVleet ,,,,,,,,,
17851,05300TOR,TOR,GSW,2,355,F. VanVleet misses free throw 1 of 2,,40,36,,,,,,,,,,F. VanVleet ,0,1 of 2,,,,
17852,05300TOR,TOR,GSW,2,355,Offensive rebound by Team,,40,36,,,,,,,,Team ,offensive,,,,,,,
17853,05300TOR,TOR,GSW,2,355,F. VanVleet misses free throw 2 of 2,,40,36,,,,,,,,,,F. VanVleet ,0,2 of 2,,,,
17854,05300TOR,TOR,GSW,2,355,,Defensive rebound by D. Green,40,36,,,,,,,,D. Green ,defensive,,,,,,,
17855,05300TOR,TOR,GSW,2,351,,Personal foul by K. Leonard (drawn by D. Green),40,36,,,,,personal,K. Leonard ,D. Green ,,,,,,,,,
